,real,imag
0,-0.103397061932734,0.963874771476931
1,-0.09455932398185571,0.9646299238822977
2,-0.08570258505884217,0.9652952796486247
3,-0.0768267032952116,0.9658703105502635
4,-0.0679315350551649,0.966354454545787
5,-0.059016935181236095,0.9667471147743688
6,-0.050082757258847685,0.9670476585008325
7,-0.04112885390137644,0.9672554160066739
8,-0.03215507705745122,0.9673696794242114
9,-0.023161278342368027,0.9673897015108239
10,-0.014147309395660326,0.9673146943600446
11,-0.005113022267055239,0.9671438280460778
12,0.0039417301667741935,0.9668762291980668
13,0.01301709375202334,0.9665109795002254
14,0.022113212571265983,0.9660471141136705
15,0.031230228417538104,0.9654836200155307
16,0.040368280225578854,0.9648194342506082
17,0.04952750345650851,0.9640534420905674
18,0.058708029431872394,0.9631844750952704
19,0.06790998461261277,0.9622113090705353
20,0.07713348981810045,0.9611326619162069
21,0.08637865937991067,0.9599471913579914
22,0.09564560022451907,0.9586534925560996
23,0.10493441087853016,0.9572500955832386
24,0.1142451803894434,0.9557354627639837
25,0.123577987154269,0.954107985867028
26,0.13293289764756056,0.952365983141203
27,0.14230996503959167,0.9505076961855381
28,0.15170922769447842,0.9485312866429488
29,0.16113070753702394,0.9464348327064159
30,0.170574408275919,0.9442163254257385
31,0.18004031346967356,0.941873664802105
32,0.18952838442023257,0.9394046556568368
33,0.1990385578776811,0.9368070032596922
34,0.20857074353767796,0.9340783087010974
35,0.21812482131133154,0.9312160639915725
36,0.22770063834504375,0.9282176468704425
37,0.23729800576543258,0.9250803153046794
38,0.24691669512172976,0.9218012016573797
39,0.2565564344950178,0.9183773065039667
40,0.26621690424026395,0.9148054920726993
41,0.27589773232332615,0.9110824752844732
42,0.28559848921078795,0.907204820365209
43,0.2953186822657263,0.903168931002358
44,0.3050577495970788,0.8989710420151835
45,0.31481505330422815,0.8946072105065433
46,0.32458987205156353,0.8900733064618821
47,0.33438139290006624,0.8853650027590759
48,0.3441887023142559,0.8804777645506585
49,0.3540107762529932,0.8754068379778411
50,0.363846469241501,0.87014723817363
51,0.37369450230936957,0.8646937365103121
52,0.38355344966503124,0.8590408470446779
53,0.3934217239610037,0.8531828121126301
54,0.4032975599858021,0.847113587023434
55,0.41317899659755225,0.8408268238028849
56,0.4230638566905671,0.8343158539342805
57,0.4329497249591058,0.8275736700464926
58,0.4428339231917412,0.8205929064998855
59,0.45271348279464113,0.813365818823651
60,0.4625851142019912,0.8058842619627543
61,0.47244517278606507,0.7981396672995571
62,0.4822896208271969,0.7901230184250443
63,0.4921139850442178,0.7818248256481243
64,0.5019133091176603,0.7732350992498084
65,0.5116821005600275,0.7643433215133653
66,0.5214142711981786,0.7551384175934653
67,0.5311030704309065,0.745608725328754
68,0.5407410103082143,0.7357419641557763
69,0.5503197813456838,0.7255252033507337
70,0.5598301578354895,0.7149448299130995
71,0.5692618912426324,0.7039865165164336
72,0.5786035900783264,0.6926351900929091
73,0.5878425844195192,0.6808750017965772
74,0.5969647729916295,0.668689299315743
75,0.605954450448264,0.656060602788755
76,0.6147941121649522,0.6429705859347277
77,0.62346423351257,0.6294000644595912
78,0.6319430201903995,0.615328994361197
79,0.6402061257811826,0.6007364834633844
80,0.6482263322471048,0.5856008203930895
81,0.6559731886276675,0.5698995263201533
82,0.6634126027469089,0.553609436159778
83,0.6705063803186724,0.536706817657725
84,0.6772117055009175,0.5191675389171745
85,0.6834805567625838,0.5009672975780924
86,0.689259051990374,0.48208192813630496
87,0.6944867172237635,0.46248780791880056
88,0.6990956744717248,0.4421623871578805
89,0.7030097460250542,0.42108487458322663
90,0.7061434759379697,0.3992371171287379
91,0.7084010744663218,0.3766047208561988
92,0.7096752989684497,0.353178470092271
93,0.709846296100275,0.32895611299206484
94,0.7087804463804325,0.3039445939831098
95,0.7063292750405158,0.27816282612001075
96,0.7023285245837341,0.2516451079787066
97,0.6965975270991207,0.22444529806147392
98,0.6889390707961324,0.1966418610551568
99,0.6791400279882093,0.16834388892076216
100,0.66697310256413,0.139698167134196
101,0.6522001633800193,0.11089729031966068
102,0.6345777511812667,0.0821887157595047
103,0.613865468151626,0.05388445757662011
104,0.589838056195487,0.026370846268522503
105,0.5623019997704082,0.00011738773139651272
106,0.5311173851350969,-0.024316754867106397
107,0.4962254180551582,-0.046280743088903564
108,0.457681334922275,-0.06503723127693511
109,0.41569133159765737,-0.0797779478929151
110,0.3706505305468433,-0.08965303187126557
111,0.32317700072658706,-0.093816831446272
112,0.2741347695183685,-0.0914911027087857
113,0.2246372723355265,-0.08204338641946123
114,0.17602270238563833,-0.06507393134414152
115,0.12979520720743448,-0.04049966025961813
116,0.08753132088618859,-0.008619867171760501
117,0.05075885688964806,0.029852468948403772
118,0.020823778755825313,0.07380613008969315
119,-0.0012336164839039689,0.12179786150227313
120,-0.014771257327870307,0.1721622574266844
121,-0.019590290484767278,0.22314805313930466
122,-0.015926580466316963,0.2730578398252487
123,-0.004394400633647656,0.3203689268363518
124,0.014103015121675333,0.3638194925738448
125,0.0384774478957031,0.402453506130775
126,0.06755684412528914,0.43562683755864545
127,0.100171100340208,0.4629831152291882
128,0.13521599364913794,0.4844104407255765
129,0.17169414822713408,0.4999895954110834
130,0.20873562540141993,0.5099420831988506
131,0.24560258871808527,0.5145834616411493
132,0.2816828993598742,0.5142847616318077
133,0.3164769914592678,0.509442792985824
134,0.34958145663333623,0.5004588540779288
135,0.38067177750247,0.48772469792386175
136,0.4094857820578466,0.47161437854405364
137,0.4358087196484596,0.45248064102729857
138,0.459460389728347,0.43065469513619187
139,0.48028445690491645,0.40644843727536034
140,0.4981399201813912,0.380158406822699
141,0.5128946323358594,0.35207095328226495
142,0.5244207557519037,0.32246823933996405
143,0.5325920700291558,0.291634809132711
144,0.537283097127017,0.25986451208959666
145,0.5383700688432886,0.22746759276655817
146,0.5357338186210514,0.19477773807007565
147,0.5292647248730422,0.1621588165723203
148,0.51886985476649,0.1300109519422291
149,0.504482441797911,0.09877544736681045
150,0.48607376069477,0.0689379279471207
151,0.4636673203379321,0.041028908485056595
152,0.4373550612956182,0.01562085068306677
153,0.4073149069815235,-0.0066793138583829655
154,0.3738285785670292,-0.02524319621879657
155,0.33729807116778987,-0.03944030260304396
156,0.29825866701213605,-0.04866409422340113
157,0.25738593924581815,-0.05236440150501385
158,0.2154940275589118,-0.05008483994239316
159,0.17352271211837567,-0.041502682486581136
160,0.13251161586885266,-0.02646744615656866
161,0.09356127503146701,-0.005033532076154717
162,0.05778272384497399,0.022518053800261343
163,0.026239341695388288,0.05567330178523737
164,-0.00011345039753298234,0.09369696755312668
165,-0.02048398736655971,0.13566297440520333
166,-0.03428908035260034,0.18050114753177457
167,-0.04118243477110361,0.22705544515917594
168,-0.041063904084043465,0.27414715685199154
169,-0.03406955848774237,0.32063607532846156
170,-0.0205452120227073,0.3654734618352381
171,-0.0010079794534208117,0.4077424223380742
172,0.023898676728671152,0.4466835840033353
173,0.05345109520174737,0.48170616909463654
174,0.08688838177902843,0.5123862946264404
175,0.123449173410288,0.538455377239369
176,0.16240061084381543,0.5597818929882871
177,0.20305916917378192,0.5763495703578373
178,0.24480390549028588,0.5882345811554663
179,0.28708323605809677,0.5955836310700178
180,0.3294165971726672,0.598594187905687
181,0.371392354304566,0.5974975123325446
182,0.41266318865637014,0.5925447142414992
183,0.452939981547188,0.5839957517784946
184,0.49198498820645453,0.5721111028851197
185,0.5296048770962837,0.5571457446565495
186,0.5656440262992505,0.5393450470731085
187,0.5999783210068638,0.5189422011700444
188,0.6325095849149316,0.49615683916302333
189,0.6631606988825183,0.4711945523722899
190,0.6918714066260422,0.44424706340739045
191,0.718594773527583,0.4154928568740733
192,0.7432942455215819,0.3850981151972797
193,0.7659412461083303,0.3532178420023525
194,0.7865132474167043,0.31999708483975264
195,0.8049922533627145,0.28557219240591686
196,0.8213636375065324,0.25007205958693196
197,0.8356152839453603,0.21361932748613083
198,0.8477369856644245,0.17633151591174212
199,0.857720060682774,0.13832207333116592
200,0.8655571517703586,0.09970133467322302
