,real,imag
0,0.147742167289592,0.933840498394257
1,0.15547657358883038,0.9318392510567742
2,0.16323604895429328,0.9297417620593138
3,0.1710197670656165,0.927546482063117
4,0.17882686693423538,0.9252518425257552
5,0.1866564517638037,0.9228562556379927
6,0.1945075877706717,0.9203581142742955
7,0.20237930296293635,0.9177557919582575
8,0.21027058587654918,0.9150476428443052
9,0.21818038426690736,0.9122320017171485
10,0.22610760375431663,0.9093071840105523
11,0.23405110642165344,0.9062714858471203
12,0.24200970936252333,0.903123184100904
13,0.24998218317815712,0.8998605364847911
14,0.25796725042123847,0.8964817816647576
15,0.26596358398482584,0.8929851394032288
16,0.2739698054344749,0.8893688107339506
17,0.2819844832816393,0.8856309781709474
18,0.2900061311963795,0.8817698059543236
19,0.29803320615739126,0.877783440335862
20,0.30606410653731514,0.8736700099075816
21,0.3140971701212785,0.8694276259766406
22,0.3221306720565968,0.865054382990196
23,0.33016282273153824,0.8605483590140953
24,0.3381917655810644,0.8559076162695323
25,0.3462155748174409,0.8511302017320806
26,0.3542322530836397,0.8462141477978314
27,0.36223972902746043,0.8411574730216572
28,0.3702358547943406,0.835958182932983
29,0.3782184034368634,0.8306142709347878
30,0.38618506623903087,0.8251237192919433
31,0.39413344995345895,0.8194845002153923
32,0.402061073949726,0.8136945770490948
33,0.4099653672722487,0.8077519055671055
34,0.4178436656061755,0.8016544353886316
35,0.42569320814997347,0.7954001115193869
36,0.4335111343935704,0.7889868760281057
37,0.4412944808011436,0.7824126698676004
38,0.449040177397912,0.7756754348503336
39,0.4567450442605932,0.7687731157890613
40,0.4644057879115229,0.7617036628137386
41,0.4720189976168533,0.7544650338765208
42,0.47958114158965337,0.7470551974573798
43,0.4870885630992863,0.739472135483552
44,0.4945374764889627,0.7317138464767715
45,0.5019239631040356,0.72377834894299
46,0.5092439671342991,0.7156636850200647
47,0.5164932913743454,0.7073679243996935
48,0.5236675929069273,0.6988891685406943
49,0.5307623787152413,0.6902255551915528
50,0.537773001231133,0.681375263241009
51,0.5446946538274281,0.672336517916301
52,0.5515223662639027,0.6631075963495394
53,0.5582510000978631,0.6536868335335185
54,0.5648752440718925,0.6440726286891264
55,0.5713896094930693,0.6342634520673022
56,0.5777884256198611,0.6242578522092839
57,0.5840658350749794,0.6140544636896242
58,0.5902157893047354,0.6036520153671295
59,0.5962320441079043,0.5930493391694752
60,0.6021081552597446,0.5822453794377903
61,0.6078374742597128,0.5712392028578905
62,0.6134131442345049,0.5600300090051292
63,0.6188280960313967,0.5486171415299554
64,0.6240750445404288,0.5370001000112119
65,0.629146485287822,0.525178552503922
66,0.6340346913470875,0.513152348807818
67,0.6387317106186565,0.5009215344820362
68,0.6432293635334547,0.48848636563029796
69,0.6475192412407288,0.47584732447939726
70,0.6515927043455559,0.46300513577190877
71,0.6554408822668458,0.449960783991658
72,0.6590546732922539,0.4367155314376038
73,0.6624247454122415,0.4232709371583026
74,0.6655415380215357,0.4096288767550102
75,0.6683952645823906,0.39579156305665814
76,0.6709759163503352,0.38176156766431385
77,0.6732732672694075,0.36754184335631446
78,0.6752768801502095,0.3531357473378639
79,0.676976114250345,0.33854706531052625
80,0.6783601343828849,0.3237800363276111
81,0.6794179216842938,0.3088393783908697
82,0.6801382861786608,0.293730314732142
83,0.6805098812799482,0.27845860071053197
84,0.6805212203781756,0.26303055124133057
85,0.6801606956587862,0.2474530686571427
86,0.6794165993067312,0.23173367088453464
87,0.6782771472478532,0.2158805198009723
88,0.676730505579662,0.19990244961683215
89,0.6747648198414135,0.18380899510594548
90,0.67236824726916,0.16761041948547004
91,0.6695289921749318,0.15131774172201526
92,0.6662353445800705,0.13494276301598343
93,0.6624757222207102,0.11849809219025012
94,0.6582387160281201,0.10199716968273852
95,0.6535131391678257,0.08545428981559125
96,0.648288079698739,0.06888462098662533
97,0.6425529568867259,0.0523042234022511
98,0.6362975811758002,0.035730063945275545
99,0.6295122177842559,0.019180027746757988
100,0.622187653852348,0.0026729260088099
101,0.6143152690224847,-0.013771500394257197
102,0.6058871092822902,-0.03013258202502244
103,0.5968959638453459,-0.04638872720252745
104,0.5873354447841943,-0.06251743403893448
105,0.5772000690654686,-0.07849530870016225
106,0.5664853425684083,-0.09429809039041828
107,0.555187845596008,-0.10990068354559793
108,0.5433053193135531,-0.12527719769642498
109,0.5308367524732385,-0.14040099542820994
110,0.5177824677071778,-0.15524474881927983
111,0.5041442065957463,-0.16978050468388203
112,0.48992521264551175,-0.18397975887697962
113,0.47513031124269145,-0.19781353983765415
114,0.45976598558612697,-0.211252501454572
115,0.44384044755024116,-0.22426702523138428
116,0.42736370238548177,-0.23682733161254674
117,0.4103476061336601,-0.248903600201632
118,0.3928059146204355,-0.2604660984661721
119,0.3747543228892605,-0.2714853183769438
120,0.35621049396215615,-0.28193212027763287
121,0.33719407585475003,-0.29177788312534986
122,0.31772670583710644,-0.3009946600866478
123,0.2978320010193145,-0.30955533832061255
124,0.27753553445193546,-0.3174338016339201
125,0.256864796066067,-0.324605094556362
126,0.2358491379354302,-0.33104558626303254
127,0.21451970352185967,-0.33673313266526356
128,0.19290934076395885,-0.34164723491022336
129,0.17105249908345044,-0.3457691924725354
130,0.14898511061135414,-0.34908224899352164
131,0.1267444561724633,-0.3515717290274022
132,0.10436901680673474,-0.35322516389102326
133,0.08189831184504734,-0.3540324048856556
134,0.0593727247887462,-0.3539857222664457
135,0.036833318461820995,-0.3530798884765835
136,0.014321641105843606,-0.351312244337561
137,-0.008120474734488348,-0.3486827470913888
138,-0.03045111853813394,-0.34519399942173856
139,-0.05262851123337789,-0.3408512588341999
140,-0.07461121552903563,-0.3356624270459286
141,-0.09635834491689008,-0.3296380193160685
142,-0.11782976911083022,-0.3227911139341483
143,-0.13898631372897424,-0.31513728236763866
144,-0.15978995210625144,-0.30669450084552513
145,-0.1802039872447706,-0.29748304441568907
146,-0.2001932220647672,-0.2875253647542714
147,-0.21972411630621766,-0.27684595321965433
148,-0.23876492864559232,-0.2654711908277967
149,-0.25728584282835926,-0.2534291869757267
150,-0.275259076869808,-0.240749608853573
151,-0.2926589746385178,-0.22746350356103928
152,-0.3094620794021592,-0.2136031149813085
153,-0.32564718917819824,-0.19920169746470964
154,-0.341195393986878,-0.1842933283376979
155,-0.35609009534536396,-0.16891272118227485
156,-0.37031700856549604,-0.15309504173037858
157,-0.38386414861961854,-0.13687572809059892
158,-0.39672180051618816,-0.12029031687546243
159,-0.4088824752773453,-0.10337427663085368
160,-0.42034085273294836,-0.08616284978975945
161,-0.4310937124393017,-0.06869090418500128
162,-0.4411398540961591,-0.050992794964586946
163,-0.45048000887359146,-0.03310223756279606
164,-0.4591167430724457,-0.01505219219409762
165,-0.46705435553049424,0.003125239841363512
166,-0.4742987701533121,0.02139890791965409
167,-0.480857424897208,0.039738691956215634
168,-0.48673915846388766,0.05811557054443663
169,-0.4919540958859657,0.07650167766831603
170,-0.496513534091748,0.09487034839586446
171,-0.5004298284397136,0.11319615405110668
172,-0.5037162811104282,0.1314549274372151
173,-0.5063870321386036,0.14962377874178884
174,-0.5084569537628791,0.16768110279856452
175,-0.509941548667466,0.185606578408775
176,-0.5108568525897386,0.2033811604412988
177,-0.5112193416724332,0.22098706543486235
178,-0.5110458448494297,0.2384077514193544
179,-0.510353461470901,0.2556278926581339
180,-0.5091594842974793,0.27263334999048283
181,-0.507481327924345,0.2894111374244597
182,-0.5053364626349166,0.3059493855965047
183,-0.502742353630097,0.32223730267664136
184,-0.4997164055326368,0.3382651332578574
185,-0.49627591202683535,0.35402411572643794
186,-0.4924380104611424,0.36950643856732923
187,-0.48821964121480793,0.38470519601596076
188,-0.48363751160908,0.3996143434258706
189,-0.47870806412806016,0.4142286526804863
190,-0.47344744870363914,0.4285436679380975
191,-0.4678714988124904,0.44255566196146734
192,-0.46199571113029514,0.4562615932482586
193,-0.45583522848879465,0.4696590641453698
194,-0.44940482588438646,0.4827462800997164
195,-0.4427188992923857,0.49552201016985636
196,-0.43579145704836225,0.5079855488972577
197,-0.4286361135667275,0.5201366796128292
198,-0.42126608517670305,0.5319756392335758
199,-0.4136941878666088,0.5435030845857278
200,-0.4059328367388105,0.5547200602744382
