epoch,train_loss,val_loss,w_hilbert
152,0.12854257708787917,0.12985242204740644,0.01
153,0.12029979282617569,0.16233926289714873,0.01
154,0.11563669359683991,0.18781835376285017,0.01
155,0.12424951738119125,0.11179604614153504,0.01
156,0.10949386155605316,0.11529801739379764,0.01
157,0.11624301141500473,0.11058754846453667,0.01
158,0.11271696484088897,0.12019572639837861,0.01
159,0.10411366856098175,0.19474592455662787,0.01
160,0.1683176915049553,0.09363420982845128,0.01
161,0.10353406423330307,0.0977040040306747,0.01
162,0.11209220933914185,0.11357717704959214,0.01
163,0.10258017694950104,0.11960103339515626,0.01
164,0.10165834987163544,0.08644119172822684,0.01
165,0.09308384603261947,0.08302204788196832,0.01
166,0.09815596449375152,0.08208052930422127,0.01
167,0.09046005260944366,0.0819315992994234,0.01
168,0.08943672823905945,0.09326887817587703,0.01
169,0.08914197391271592,0.07684229046572,0.01
170,0.08405315059423446,0.0790198827162385,0.01
171,0.0942379033267498,0.07606903463602066,0.01
172,0.10102223038673401,0.07981563522480428,0.01
173,0.08466367763280869,0.07893045514356345,0.01
174,0.08238420671224594,0.07723730627913028,0.01
175,0.0880600705742836,0.10698640043847263,0.01
176,0.0921551874279976,0.07407933892682195,0.01
177,0.08002445948123932,0.07456551177892834,0.01
178,0.07875814545154572,0.08041207317728549,0.01
179,0.08010506635904312,0.07481375813949853,0.01
180,0.07587863111495971,0.0692541804164648,0.01
181,0.0769853542149067,0.07352407730650157,0.01
182,0.0841790277659893,0.065921611036174,0.01
183,0.07861808341741562,0.06506996473763138,0.01
184,0.06880888587236404,0.07182519300840795,0.01
185,0.07139437040686607,0.066555748693645,0.01
186,0.08052700307965278,0.0715317582944408,0.01
187,0.09376986891031265,0.06943160202354193,0.01
188,0.06950627130270004,0.07356282346881926,0.01
189,0.06546022057533264,0.06236555986106396,0.01
190,0.06559968489408494,0.06964956037700176,0.01
191,0.07481912797689438,0.07395460270345211,0.01
192,0.06669153389334678,0.07714572083204985,0.01
193,0.0636748620569706,0.08496857644058764,0.01
194,0.06450584176182747,0.05645684071350843,0.01
195,0.05930857139825821,0.05587176443077624,0.01
196,0.06043179324269295,0.063802165328525,0.01
197,0.057592179775238034,0.08463505969848484,0.01
198,0.06669538915157318,0.05763819196727127,0.01
199,0.059621007084846495,0.06348091992549598,0.01
200,0.061886398196220396,0.054022961761802435,0.01
201,0.057689401656389236,0.05595262360293418,0.01
202,0.056287607371807095,0.06055269209900871,0.01
203,0.05382244634628296,0.053632975032087415,0.01
204,0.08218960475921631,0.10509886976797134,0.01
205,0.060346597731113436,0.06931546854320914,0.01
206,0.05413456085324288,0.051235670573078096,0.01
207,0.051478923588991164,0.055939668614882976,0.01
208,0.0512200799882412,0.05717307090526447,0.01
209,0.05633852756023407,0.050245695863850415,0.01
210,0.05269761757552624,0.05967716849409044,0.01
211,0.05364934951066971,0.051163959375116974,0.01
212,0.04892479467391968,0.05474630533717573,0.01
213,0.048664099782705306,0.05295685131568462,0.01
214,0.04783406575024128,0.04820178949739784,0.01
215,0.047740945667028425,0.04665976611431688,0.01
216,0.04505763545632362,0.043806516216136515,0.01
217,0.04693544420599938,0.04763564985478297,0.01
218,0.04792250856757164,0.04611496417783201,0.01
219,0.04824886649847031,0.04965397599153221,0.01
220,0.04661215727031231,0.04476347810123116,0.01
221,0.04649997699260712,0.050043422263115644,0.01
222,0.04253525121510029,0.04714341199724004,0.01
223,0.04626614059507847,0.046470219269394875,0.01
224,0.04256916232407093,0.048509838117752224,0.01
225,0.04038065779209137,0.046120899089146405,0.01
226,0.04389565105736255,0.044223474396858364,0.01
227,0.044048881337046625,0.04425238189287484,0.01
228,0.041589027300477026,0.045237519836518914,0.01
229,0.03989877787232399,0.048282762756571174,0.01
230,0.04095211711525917,0.0498850354924798,0.01
231,0.044694885060191154,0.046334188838955015,0.01
232,0.04076410005986691,0.04883606400107965,0.01
233,0.03828124435245991,0.04730668512638658,0.01
234,0.03967033837735653,0.04365288920234889,0.01
235,0.038574814707040786,0.043890057888347656,0.01
236,0.040236024141311645,0.042904892354272306,0.01
237,0.03889764496684074,0.04456034314353019,0.01
238,0.037492810651659964,0.0440970158088021,0.01
239,0.036674477115273475,0.043988436402287334,0.01
240,0.037115798115730285,0.0492735494626686,0.01
241,0.03697540760040283,0.04393627884564921,0.01
242,0.03601981672644615,0.04509338649222627,0.01
243,0.03642157103121281,0.04435593535890803,0.01
244,0.0363050097823143,0.047715140506625175,0.01
245,0.034695484325289724,0.04280814132653177,0.01
246,0.03636774881184101,0.043222711130511016,0.01
247,0.03584513786435127,0.043010279710870236,0.01
248,0.03930451102554798,0.050330117577686906,0.01
249,0.03658554349839687,0.043977908324450254,0.01
250,0.03355812089145183,0.04537255456671119,0.01
251,0.03538033856451511,0.04003184963949025,0.01
252,0.03647574405372143,0.046981254825368524,0.01
253,0.03427180767059326,0.042293072503525764,0.01
254,0.03311237546801567,0.039830117602832615,0.01
255,0.03364005261659622,0.03945275378646329,0.01
256,0.03355788703262806,0.04360917105805129,0.01
257,0.03211342425644398,0.04176520032342523,0.01
258,0.032610734701156614,0.0440426284330897,0.01
259,0.031812819793820384,0.042487011407501996,0.01
260,0.03211701287329197,0.039266342879273,0.01
261,0.03140337617695332,0.04376617877278477,0.01
262,0.031322110682725904,0.04426100448472425,0.01
263,0.0313514352440834,0.04234653525054455,0.01
264,0.030219255462288857,0.04469044675352052,0.01
265,0.03099072477221489,0.04451563995098695,0.01
266,0.030647354125976564,0.04541040927870199,0.01
267,0.03309178902208805,0.044723258062731475,0.01
268,0.032382505550980566,0.04423340718494728,0.01
269,0.030372593358159065,0.04429793357849121,0.01
270,0.0305745500177145,0.04712020797887817,0.01
271,0.029963147342205048,0.040416251635178924,0.01
272,0.029883142113685607,0.04150025226408616,0.01
273,0.029866118907928466,0.0427867381949909,0.01
274,0.029800830006599426,0.043015395873226225,0.01
275,0.02926689575612545,0.04450942779658362,0.01
276,0.030090475499629975,0.04765318601857871,0.01
277,0.030182185620069503,0.04483260022243485,0.01
278,0.029575358480215072,0.04320208105491474,0.01
279,0.028645658254623414,0.04335434013046324,0.01
280,0.02973434929549694,0.04272497980855405,0.01
281,0.029247959151864053,0.04331676638685167,0.01
282,0.029138891980051995,0.0429491073009558,0.01
283,0.029109148487448694,0.04308349057100713,0.01
284,0.029305347591638563,0.04628730338299647,0.01
285,0.029443340599536894,0.042907292139716446,0.01
286,0.029368078052997588,0.04570466105360538,0.01
287,0.028861417829990386,0.042280259425751865,0.01
288,0.028883323192596434,0.044177818461321294,0.01
289,0.028861229419708253,0.04492430971004069,0.01
290,0.028482569694519042,0.04242976370733231,0.01
291,0.0281796927601099,0.04267772421007976,0.01
292,0.02890084794163704,0.044944628491066396,0.01
293,0.028866500347852708,0.0448342832387425,0.01
294,0.02831296320259571,0.04405049292836338,0.01
295,0.028534405127167702,0.043506722315214574,0.01
296,0.02820205906033516,0.04516480362508446,0.01
297,0.029329949513077738,0.04219292907509953,0.01
298,0.02874281071126461,0.04428012826247141,0.01
299,0.028362787902355194,0.04448597913142294,0.01
300,0.0281722477376461,0.04468627064488828,0.01
