epoch,train_loss,val_loss
1,36.7767751493454,1.3678407650440931
2,1.3103718767166137,0.9595957566052675
3,1.0193137474060059,0.8092670682817698
4,0.9611497330665588,0.6921424958854914
5,1.414020703792572,0.9313304200768471
6,1.10546404504776,1.3460115939378738
7,0.8171013526916504,0.7661850210279226
8,0.8198610558509827,0.7817558273673058
9,0.7245893001556396,0.6386275738477707
10,1.1702632246017457,0.7726839650422335
11,0.8760708417892457,0.7088930234313011
12,0.6843344445228576,0.637471804395318
13,0.9871181406974793,0.7957912981510162
14,1.2089844274520873,0.7921104449778795
15,1.06460741853714,0.8053614627569914
16,1.9599053072929382,1.1810573637485504
17,0.9381078271865845,0.5753787625581026
18,0.6300610914230347,0.58180246129632
19,0.5994947350025177,0.548240888863802
20,0.5998674108982086,0.554202776402235
21,0.7237977287769317,0.771674333140254
22,0.7512929148674011,0.6398823950439692
23,0.6317781143188477,0.5549056688323617
24,1.2404347319602966,0.889727083966136
25,1.409553367137909,0.7329297624528408
26,0.696642523765564,0.6229688841849566
27,0.5810010213851928,0.5445767482742667
28,0.614988219499588,1.1975940056145191
29,0.9154730365276337,1.0506564285606146
30,0.7945663938522339,0.4991584699600935
31,0.5781524367332459,0.4899548999965191
32,0.7524598000049592,0.5374617287889123
33,0.5412287275791168,0.4846113156527281
34,0.5287528023719787,0.5132101308554411
35,0.5936659173965454,0.6318727023899555
36,0.7437781369686127,0.6014329455792904
37,0.5972685015201569,0.5347612462937832
38,0.584306161403656,0.4817486423999071
39,0.5231378762722015,0.5059754941612482
40,0.8092240986824035,0.51269740331918
41,1.5470856461524964,0.7025230564177036
42,0.6725878865718842,0.5898962942883372
43,0.6120440123081208,0.49509834311902523
44,0.5557780740261078,0.5542966537177563
45,0.4994281737804413,0.49584590643644333
46,0.4902113766670227,0.4779219701886177
47,0.4954217882156372,0.46090315468609333
48,0.5223533682823182,0.47352396976202726
49,0.6418445727825165,0.44816121459007263
50,0.49520679473876955,0.49572840984910727
51,0.7369786961078644,0.5438488833606243
52,0.5024591119289398,0.4711902253329754
53,0.5766094870567322,0.46223894599825144
54,0.5850699408054352,0.5625326745212078
55,0.8250665037631989,0.44941392820328474
56,0.45989902544021605,0.42151039838790894
57,0.43868875885009767,0.4012015191838145
58,0.46952554273605346,0.5177142899483442
59,0.5058267583847046,0.4750055205076933
60,0.606017394065857,0.46441685035824776
61,0.4522922661304474,0.4075927156955004
62,0.46670205545425414,0.7046858435496688
63,0.5112721736431122,0.43636798672378063
64,0.6137266561985016,0.8478651754558086
65,0.6938599617481231,0.41436793096363544
66,0.42477293276786804,0.3814815962687135
67,0.4200961294174194,0.3874808279797435
68,0.561969806432724,0.6505475202575326
69,0.7555514099597931,0.4242212846875191
70,0.40348603343963624,0.3873943164944649
71,0.4389043176174164,0.34538679104298353
72,0.3710396244525909,0.36907832510769367
73,0.3745399956703186,0.3478127093985677
74,0.41641454005241396,0.31257853424176574
75,0.4616153898239136,0.3704591579735279
76,0.4512414515018463,0.4711277633905411
77,0.46812438893318176,0.4143851716071367
78,0.3683416039943695,0.3337391559034586
79,0.36899003756046295,0.3991232831031084
80,0.41811378014087675,0.3365793419070542
81,0.33366555738449094,0.28983253985643387
82,0.44612209701538086,0.48348982725292444
83,0.3771229419708252,0.27765684202313423
84,0.31447494328022,0.28357025468721986
85,0.39821228563785555,0.2886446048505604
86,0.3570181348323822,0.28805276146158576
87,0.3096992099285126,0.2744118208065629
88,0.4095065815448761,0.2742228591814637
89,0.3139138778448105,0.35154470475390553
90,0.30141039395332336,0.2797286966815591
91,0.3231802123785019,0.29923689644783735
92,0.2798785916566849,0.24622263992205262
93,0.26431668221950533,0.2379869380965829
94,0.34407180988788605,0.2418175837956369
95,0.2632435148954391,0.2135787862353027
96,0.2649109222888947,0.2834748853929341
97,0.2674524142742157,0.3322110860608518
98,0.3169445332288742,0.22209449810907245
