epoch,train_loss,val_loss
1,35.962694938659666,1.6592485420405865
2,1.3084427933692933,1.0896418523043394
3,1.0120130829811096,1.01303737051785
4,0.9128599662780762,0.85909603536129
5,0.8486344685554504,0.7843392658978701
6,0.9945322484970093,1.1419444270431995
7,1.1194123530387878,0.6412256807088852
8,0.7965623202323914,0.8492028918117285
9,0.934036365032196,0.8481345288455486
10,0.78187264585495,0.8532074149698019
11,0.6588347523212433,0.6754797324538231
12,0.6707489576339721,0.5707550598308444
13,0.6531575124263763,0.5852148532867432
14,0.7061173791885376,0.5590488975867629
15,0.664587498664856,0.5565406698733568
16,0.6539112117290496,0.6640210524201393
17,0.7468446271419525,0.6753194462507963
18,0.6935082466602326,0.6602603197097778
19,0.792999520778656,0.6371839726343751
20,0.6290064461231232,0.7632340118288994
21,0.5961232962608337,0.5624702321365476
22,0.7227367017269134,0.5987707385793328
23,0.6509951868057251,2.080369967967272
24,0.8821191926002503,0.5728782843798399
25,0.6041323826313019,0.5421441961079836
26,0.5892611773014068,0.5242263823747635
27,0.5702722249031067,0.6986427996307611
28,0.8536638534069061,0.6156654432415962
29,0.619547438621521,0.6096187671646476
30,0.6472253687381745,0.7263703234493732
31,0.6233943276405335,0.5853977156803012
32,0.8272387962341309,3.6544295996427536
33,1.4138076033592224,0.5499178506433964
34,0.5693904967308044,0.4975663013756275
35,0.5250912032127381,0.5175579590722919
36,0.5392211825847626,0.5127365235239267
37,0.6038956131935119,0.6635730750858784
38,0.5602958617210388,0.5080383578315377
39,0.5256943678855897,0.5188720654696226
40,0.5977266829013824,0.6831380855292082
41,0.5117050580978394,0.47910183016210794
42,0.5281380357742309,1.0700445156544447
43,0.5316643922328949,0.47688400000333786
44,0.5425228095054626,0.4872893765568733
45,0.5141180484294892,0.49380321707576513
46,0.5649400165081024,0.4493027850985527
47,0.5360688939094543,0.5074720727279782
48,0.5217537615299225,0.4726751036942005
49,0.47527669167518616,0.45312717091292143
50,0.6641746959686279,0.5171100692823529
51,0.5628068504333497,0.4845653548836708
52,0.5579375267028809,0.4588819947093725
53,0.47654738879203795,0.42413326632231474
54,0.5300003671646119,0.7000200897455215
55,0.5395818901062012,0.6372028281912208
56,0.5506784060001373,0.5281873047351837
57,0.46167440700531004,0.45143637619912624
58,0.5170169575214386,0.40942022018134594
59,0.518204540014267,0.5673793638125062
60,0.4833807520866394,0.4504775507375598
61,0.43185990810394287,0.42384551279246807
62,0.4320965709686279,0.4014376699924469
63,0.519646383523941,0.4782369928434491
64,0.4726507170200348,0.41896140202879906
65,0.4058081650733948,0.381853804923594
66,0.41650766468048095,0.3923044176772237
67,0.4197582321166992,0.417085500434041
68,0.43628883123397827,0.37331344932317734
69,0.41803431129455565,0.4469732092693448
70,0.4030766940116882,0.362097698263824
71,0.4086609787940979,0.38028657622635365
72,0.4265113661289215,0.3728184252977371
73,0.5675337455272674,0.670713291503489
74,0.42962526726722716,0.32610818184912205
75,0.3633900332450867,0.32710662577301264
76,0.3604783909320831,0.31610074639320374
77,0.36922717475891115,0.30775009375065565
78,0.347274071931839,0.332207546569407
79,0.3769876570701599,0.3586566224694252
80,0.32890071380138397,0.2994980406947434
81,0.3406265296936035,0.2951268572360277
82,0.31445041263103485,0.2992090508341789
83,0.39212922418117524,0.35362787544727325
84,0.3335502197742462,0.2929038926959038
85,0.3076572903394699,0.3856401816010475
86,0.34499116587638856,0.2953678839839995
87,0.41079405772686006,0.27264948142692447
88,0.28747326755523683,0.3010299252346158
89,0.30317226350307463,0.2601458188146353
90,0.28466974437236786,0.24080349784344435
91,0.30630064046382904,0.2513682604767382
92,0.27601354897022246,0.27691044891253114
93,0.29546422278881074,0.24342696787789464
94,0.27264070498943327,0.22491529444232583
95,0.32365735042095184,0.22346015647053719
96,0.2517033665180206,0.23364612879231572
97,0.26529060208797456,0.24534900952130556
98,0.2540193604230881,0.22850118577480316
99,0.25040851151943205,0.2238522246479988
100,0.24369865751266478,0.23773358715698123
101,0.2562025978565216,0.19816597970202565
102,0.24806849551200866,0.20426568668335676
103,0.23243520987033844,0.1899333563633263
104,0.2626325240135193,0.2669219234958291
105,0.23822904527187347,0.21566575020551682
106,0.2228411442041397,0.20976490527391434
107,0.2417797886133194,0.18859253404662013
108,0.24859036314487457,0.20197520684450865
109,0.24892215371131898,0.19621158856898546
110,0.21222933554649354,0.19234349578619003
111,0.2255619136095047,0.2139074057340622
112,0.2258947732448578,0.1788814077153802
113,0.21853601717948914,0.17897360166534781
114,0.19363420450687407,0.16921389824710786
115,0.18405088579654694,0.1838260730728507
116,0.1941091891527176,0.1534735355526209
117,0.1760097934603691,0.14985578646883368
118,0.20793286770582198,0.15893624140881002
119,0.18293850600719452,0.1588356893043965
120,0.18052133750915528,0.1561160017736256
121,0.1879320538043976,0.17217536456882954
122,0.17563126814365387,0.16300792573019862
123,0.2022814353108406,0.14004156063310802
124,0.1687340506911278,0.15815819497220218
125,0.4532244018316269,6.941141754388809
126,0.4777437025308609,0.25177686335518956
127,0.2432447873353958,0.20947105856612325
128,0.21377623963356018,0.1868893252685666
129,0.21217428183555603,0.19752492383122444
130,0.19862381780147553,0.16650604410097003
131,0.18943485534191132,0.1766543802805245
132,0.18366746699810027,0.1621477126609534
133,0.18620928645133972,0.16627587331458926
134,0.1904315105676651,0.16127520496957004
135,0.17876928198337555,0.14615563629195094
136,0.16757777792215348,0.1541363405995071
137,0.1724843572974205,0.1619511020835489
138,0.18907754176855088,0.1415783572010696
139,0.15853670090436936,0.1435971495229751
140,0.15576117473840714,0.13698731339536607
141,0.15612921661138535,0.14042665995657444
142,0.15138047355413436,0.12620097817853093
143,0.15294114643335344,0.13412161683663726
144,0.15053618443012237,0.12219156580977142
145,0.16232552963495256,0.15059243002906442
146,0.20939550149440767,0.12740004947409034
147,0.14421495229005812,0.1248089640866965
148,0.14196694660186768,0.12276193336583674
149,0.13698016744852065,0.12077850406058133
150,0.1432941461801529,0.11368836066685617
151,0.13123354828357697,0.12064108974300325
152,0.13039450705051422,0.11477853450924158
153,0.13290254443883895,0.11934958677738905
154,0.128030179977417,0.11006008787080646
155,0.1332042305469513,0.10891585540957749
156,0.1356228326559067,0.11224896926432848
157,0.13508177167177202,0.125877101207152
158,0.12508681267499924,0.11376673821359873
159,0.12653950214385987,0.10597683885134757
160,0.12365326696634292,0.10175658972002566
161,0.13948272132873535,0.19556443998590112
162,0.12718612390756606,0.10041494807228446
163,0.11806217485666275,0.10209338366985321
164,0.11899622464179993,0.10009845206514001
165,0.11445361876487732,0.10493814921937883
166,0.11782140105962753,0.09783570165745914
167,0.11124323660135269,0.09849865012802184
168,0.11166437774896622,0.09226558241061866
169,0.11889019829034805,0.09006926149595529
170,0.11840354704856873,0.1040782134514302
171,0.11730470371246338,0.09701437619514763
172,0.10189094007015229,0.0876927690114826
173,0.10904123455286026,0.09463718696497381
174,0.11995625394582748,0.09083510015625507
175,0.09892175924777985,0.08630848117172718
176,0.10190022280812264,0.0815868224017322
177,0.09828402298688889,0.08664627384860069
178,0.09727907258272171,0.08861747826449573
179,0.1009541295170784,0.08893371536396444
180,0.09826718777418136,0.08245200279634446
181,0.10404198935627937,0.08181348768994212
182,0.09385819774866104,0.08719801949337125
183,0.09506337386369705,0.07805503229610622
184,0.09489680409431457,0.08237265329807997
185,0.088251491189003,0.0750563433393836
186,0.08751126059889794,0.07557278370950371
187,0.09221760046482086,0.08297980390489101
188,0.09055001738667488,0.0721490269061178
189,0.08601376801729202,0.07446894561871886
190,0.08681207442283631,0.07343200908508152
191,0.09178899875283242,0.07383113785181195
192,0.08721178150177002,0.07097220665309578
193,0.08471580684185027,0.06962382234632969
194,0.08575315994024277,0.07061581511516124
195,0.08289026087522507,0.07227288465946913
196,0.08174917668104172,0.07162020273972303
197,0.08208718010783196,0.07228330965153873
198,0.07519588181376458,0.06721464428119361
199,0.07846874943375587,0.07043288741260767
200,0.07833682721853256,0.06824368808884174
201,0.076354540258646,0.06470455566886812
202,0.07713052082061768,0.06344888568855822
203,0.07435946580767631,0.06709484511520714
204,0.07510597214102745,0.06323017785325646
205,0.07412809842824936,0.06467983056791127
206,0.07515956717729569,0.06137609703000635
207,0.07064246132969856,0.06287473626434803
208,0.07063016667962074,0.062152229831553996
209,0.0725208979845047,0.06242044607643038
210,0.07139895299077034,0.06092315481510013
211,0.07159150004386902,0.06023199483752251
212,0.07084213295578956,0.06359863711986691
213,0.0713488772213459,0.05954590125475079
214,0.06704980501532555,0.0591205358505249
215,0.06634118619561195,0.059525094693526626
216,0.06728461554646492,0.05938973661977798
217,0.06707796704769134,0.0603997657308355
218,0.06784302139282226,0.05756116088014096
219,0.06601938432455062,0.05794997210614383
220,0.06565374141931533,0.05754576076287776
221,0.06675036305189133,0.05719481757842004
222,0.06495180696249009,0.05668083776254207
223,0.06398806694149971,0.05651884735561907
224,0.06407097879052162,0.055430514737963676
225,0.06316113591194153,0.056187763693742454
226,0.06449305459856987,0.056975671323016286
227,0.06236892926692963,0.05570386059116572
228,0.06418423041701317,0.05523121485020965
229,0.06230384108424187,0.055726100981701165
230,0.06267581221461296,0.05572334956377745
231,0.06273610216379166,0.05462326295673847
232,0.06303098300099373,0.05474806658457965
233,0.06136052384972572,0.055634950345847756
234,0.0609203727543354,0.05506987764965743
235,0.060686509191989896,0.05413702875375748
236,0.060469997018575666,0.054516204982064664
237,0.06100365543365478,0.054716460523195565
238,0.06195718717575073,0.055101332953199744
239,0.06177647313475609,0.05502961273305118
240,0.06180345192551613,0.05584771477151662
241,0.06184351035952568,0.05388640926685184
242,0.06198820254206657,0.054090727935545146
243,0.06065173637866974,0.05430488946149126
244,0.05988735717535019,0.055634839343838394
245,0.06121343895792961,0.05408891255501658
246,0.060141944527626036,0.05407142959302291
247,0.06047198674082756,0.05503538437187672
248,0.06063867086172104,0.05377827968914062
249,0.06036172163486481,0.05396722006844357
250,0.06036888056993484,0.0546690093469806
