epoch,train_mse,val_mse
1,3.18559291601181,1.2687713783234358
2,1.3632075715065002,1.265654593706131
3,1.3528387665748596,1.2720309402793646
4,1.3375151405334473,1.218483790755272
5,1.2920044164657594,1.1850578729063272
6,1.2572947323322297,1.1903848182410002
7,1.2398917560577392,1.1480946261435747
8,1.1862134585380555,1.0731894187629223
9,1.0875733680725097,0.9564917907118797
10,0.9868025150299072,0.8446132680401206
11,0.8911493797302246,0.8073313320055604
12,0.8018657085895539,0.7165869004093111
13,0.7471113722324372,0.6626019296236336
14,0.6956321611404419,0.6905744224786758
15,0.695010663986206,0.6301134014502168
16,0.6303754789829255,0.6226772833615541
17,0.5972836788892746,0.5733951148577034
18,0.6214494718313217,0.5701935309916735
19,0.5560903261899948,0.5535307028330863
20,0.5226591169834137,0.5277688195928931
21,0.513374190211296,0.5080252359621227
22,0.48913592684268953,0.47768641565926373
23,0.4595541957616806,0.4556942004710436
24,0.4436045968532562,0.4378225598484278
25,0.43294963204860687,0.4403976434841752
26,0.415876749753952,0.43606455670669675
27,0.3977000787258148,0.4089817169588059
28,0.3849739398956299,0.40082853962667286
29,0.3800601700544357,0.4132865318097174
30,0.35930134266614916,0.39095672336407006
31,0.35357467049360275,0.37160843098536134
32,0.3427999122142792,0.36503531923517585
33,0.3274852305650711,0.35755190160125494
34,0.3177157702445984,0.3650799023453146
35,0.3122594965696335,0.3514791540801525
36,0.2986116318702698,0.3473029867745936
37,0.28747561210393907,0.33649047859944403
38,0.2816069424152374,0.33333618473261595
39,0.3043037295341492,0.3462808842305094
40,0.3599936298727989,0.36120880185626447
41,0.28832248818874356,0.3257783385924995
42,0.2652326246500015,0.3454678656999022
43,0.2742702114582062,0.3264493723399937
44,0.25155758833885195,0.31670637778006494
45,0.2511420446038246,0.31470524286851287
46,0.2398510897755623,0.3146316653583199
47,0.23361296850442886,0.3090230720117688
48,0.22798580038547517,0.3091950735542923
49,0.22573165369033812,0.30407524085603654
50,0.2213182717561722,0.30845730006694794
51,0.21915970528125764,0.302686691749841
52,0.21570014372467994,0.3050873102620244
53,0.21359217256307603,0.3011796751525253
54,0.2114744701385498,0.3016315789427608
55,0.2100814991891384,0.29871999518945813
56,0.20916119799017907,0.29926264588721097
57,0.20777419143915177,0.2993613190483302
58,0.20698537862300873,0.2990027032792568
59,0.20638517820835114,0.2990334539208561
60,0.20601538676023484,0.29897054354660213
