epoch,train_loss,val_loss
1,28.300513324737548,1.4607724230736494
2,1.2658958754539489,0.9266041163355112
3,0.9914413104057312,0.8218086957931519
4,0.9582681565284729,0.748559407889843
5,1.2964518575668336,0.9264230709522963
6,0.9747652492523193,1.078254846855998
7,0.8364450898170471,0.875893846154213
8,0.8545570430755616,0.7501412387937307
9,0.8113801460266113,0.771075077354908
10,1.1568535361289978,0.7404278516769409
11,0.879503722667694,0.7737604677677155
12,0.778272337436676,0.710969366133213
13,0.9586288566589356,0.7175976485013962
14,1.0548245644569396,0.7090903110802174
15,0.962616087436676,0.8597063776105642
16,2.029710175514221,0.993803383782506
17,0.850023808479309,0.6264809854328632
18,0.6924296307563782,0.727590523660183
19,0.6576728458404542,0.6268380116671324
20,0.6549719128608703,0.6119996011257172
21,0.8245648622512818,0.7939183954149485
22,0.8510376873016358,0.7108326312154531
23,0.6691630890369415,0.6128203012049198
24,1.2085586938858033,0.9292328618466854
25,1.0041169290542602,0.7125301621854305
26,0.6703166675567627,0.5943366158753633
27,0.6256804487705231,0.6098849978297949
28,0.7078823091983795,0.9689337592571974
29,0.9532216610908508,1.3156975954771042
30,0.8826758327484131,0.6080005951225758
31,0.8159426789283752,0.556927333585918
32,0.6363084893226624,0.5738258166238666
33,0.6338332440853119,0.5525879859924316
34,0.6003981077671051,0.5682433936744928
35,0.6306482772827149,0.6034323126077652
36,0.6729048483371735,0.5891077602282166
37,0.7641243815422059,0.8763318862766027
38,0.8011817758083344,0.553305096924305
39,0.581033356666565,0.5454509891569614
40,0.7665873076915741,0.638835845515132
41,0.7966065366268158,0.5539282830432057
42,0.5784479205608368,0.5797887519001961
43,0.5859456760883331,0.5522904274985194
44,0.5536344738006592,0.6157693117856979
45,0.5412737202644348,0.6646940242499113
46,0.7029504561424256,0.6969043277204037
47,0.594583313703537,0.5471797315403819
48,0.5579198536872864,0.5086482632905245
49,0.7872969455718994,0.775886993855238
50,0.6130117652416229,0.4831183282658458
51,0.5593425345420837,0.5179421193897724
52,0.5353544659614563,0.7491455003619194
53,1.5914522197246552,0.767443185672164
54,0.55043088722229,0.5398162277415395
55,0.8201051337718963,0.5002127233892679
56,0.5694301180839538,0.46443709917366505
57,0.47430029439926147,0.4325960595160723
58,0.4745988495349884,0.45470977388322353
59,0.4484698076248169,0.4320955090224743
60,0.5872270541191101,0.4417522335425019
61,0.4406933045387268,0.4043153030797839
