epoch,train_loss,val_loss
1,0.923285254410335,0.9644120335578918
2,0.5439005706991468,0.7807447910308838
3,0.5047208113329751,0.6038935780525208
4,0.47033256718090605,0.4415091723203659
5,0.4494714396340506,0.4161028116941452
6,0.4351913886410849,0.3439798802137375
7,0.397453282560621,0.36072196066379547
8,0.3961277391229357,0.35137617588043213
9,0.36609732253210886,0.33907173573970795
10,0.36956824575151714,0.32014185190200806
11,0.34949362703732084,0.3116481602191925
12,0.3499780680452074,0.314769446849823
13,0.3868514043944223,0.3045380860567093
14,0.32314946396010263,0.3062778264284134
15,0.3530581848961966,0.32218097150325775
16,0.34493330121040344,0.29503031075000763
17,0.3951938535485949,0.318008117377758
18,0.32551569598061697,0.2852897197008133
19,0.33327689341136385,0.32387062907218933
20,0.34405164207730976,0.32245753705501556
21,0.31478504623685566,0.2743016332387924
22,0.3026211176599775,0.2922218069434166
23,0.34005870137895855,0.26952437311410904
24,0.290586707847459,0.2795194089412689
25,0.2838732195752008,0.27074266970157623
26,0.289213559457234,0.27738476544618607
27,0.2904597648552486,0.2553603798151016
28,0.27658512762614657,0.2877901494503021
29,0.3240196279117039,0.2741769701242447
30,0.26631344854831696,0.25650739669799805
31,0.27389034415994373,0.29150430858135223
32,0.27544122295720236,0.26454727351665497
33,0.27495519178254263,0.2853666916489601
34,0.23722724616527557,0.2786945775151253
35,0.24472493146147048,0.25558504462242126
36,0.25210695394447874,0.27275968343019485
37,0.23991861087935312,0.28413528203964233
38,0.25210221324648174,0.2871008440852165
39,0.26705655668463024,0.27183345705270767
40,0.2356095356600625,0.2811553180217743
41,0.26825803092547823,0.2741960287094116
42,0.25004177008356365,0.26536834239959717
43,0.2674562335014343,0.28779347240924835
44,0.2413201481103897,0.27093886584043503
45,0.2251364929335458,0.27320481091737747
46,0.194785937666893,0.2511540800333023
47,0.21857501566410065,0.2867918014526367
48,0.21730088549000875,0.2914626896381378
49,0.20483359907354629,0.27068082243204117
50,0.25419113465717863,0.28231313824653625
51,0.21675387450626918,0.27140218764543533
52,0.20223097716059005,0.2765069901943207
53,0.20377421166215623,0.2789739519357681
54,0.19459040675844466,0.2765451446175575
55,0.20658550092152186,0.3064379543066025
56,0.17296401304858072,0.2734237238764763
57,0.1942205705812999,0.28129609674215317
58,0.1896834522485733,0.2956157624721527
59,0.18131973913737706,0.287493571639061
60,0.1694070483957018,0.28212107717990875
61,0.17435156873294286,0.2746269777417183
62,0.19232435524463654,0.27552275359630585
63,0.19184528929846628,0.3026141822338104
64,0.22042756421225412,0.30073143541812897
65,0.17438306765896933,0.280774250626564
66,0.1621942360486303,0.2828119322657585
67,0.15773395555359976,0.2663876861333847
68,0.1510917012180601,0.2709410563111305
69,0.14176971358912333,0.29976506531238556
70,0.1628089440720422,0.27043528854846954
71,0.17852560537202017,0.2992277964949608
72,0.16544786734240396,0.2717278227210045
73,0.19207255648715155,0.31387005746364594
74,0.15667677138532912,0.2841803655028343
75,0.15739767679146358,0.30553388595581055
76,0.15508206188678741,0.2853010967373848
77,0.13528223655053548,0.2894851714372635
78,0.12631168216466904,0.2641366496682167
79,0.13859504141977855,0.2833823934197426
80,0.12059036216565541,0.29783467948436737
81,0.12550997201885497,0.30022183060646057
82,0.15079320541449956,0.2854645699262619
83,0.13545993183340346,0.2906441316008568
84,0.13310394542557852,0.291660375893116
85,0.12515806619610106,0.2965107411146164
86,0.12998262686388834,0.28108102828264236
